2018-10-25 11:56:55,7.3,2.9
2018-10-25 11:57:10,7.7,3.0
2018-10-25 11:57:25,7.6,3.0
2018-10-25 11:57:40,7.7,3.0
2018-10-25 11:57:55,7.0,3.0
2018-10-25 11:58:10,6.5,3.0
2018-10-25 11:58:25,6.5,3.0
2018-10-25 11:58:40,6.4,2.9
2018-10-25 11:58:55,6.3,2.9
2018-10-25 11:59:10,6.3,2.8
2018-10-25 11:59:25,6.4,2.8
2018-10-25 11:59:40,6.3,2.8
2018-10-25 11:59:55,6.4,2.8
2018-10-25 12:00:10,6.4,2.8
2018-10-25 12:00:25,6.3,2.8
2018-10-25 12:00:40,6.2,2.8
2018-10-25 12:00:55,6.2,2.8
2018-10-25 12:01:10,6.2,2.8
2018-10-25 12:01:25,5.9,2.8
2018-10-25 12:01:40,6.0,2.9
2018-10-25 12:01:55,6.0,2.8
2018-10-25 12:02:10,5.4,2.8
2018-10-25 12:02:25,5.7,2.9
2018-10-25 12:02:40,5.8,2.8
2018-10-25 12:02:55,5.3,2.8
2018-10-25 12:03:10,5.3,2.9
2018-10-25 12:03:25,5.4,3.0
2018-10-25 12:03:40,5.8,3.0
2018-10-25 12:03:55,6.4,3.0
2018-10-25 12:04:10,6.6,3.0
2018-10-25 12:04:25,6.4,2.9
2018-10-25 12:04:40,6.3,2.8
2018-10-25 12:04:55,6.4,2.8
2018-10-25 12:05:10,6.5,2.8
2018-10-25 12:05:25,6.6,2.8
2018-10-25 12:05:40,7.2,2.8
2018-10-25 12:05:55,7.2,2.7
2018-10-25 12:06:10,7.9,2.8
2018-10-25 12:06:25,8.1,2.8
2018-10-25 12:06:40,8.2,2.8
2018-10-25 12:06:55,8.1,2.8
2018-10-25 12:07:10,8.2,2.8
2018-10-25 12:07:25,8.2,2.8
2018-10-25 12:07:40,8.2,2.7
2018-10-25 12:07:56,8.6,2.8
2018-10-25 12:08:11,8.4,2.8
2018-10-25 12:08:26,8.0,2.7
2018-10-25 12:08:41,8.0,2.8
2018-10-25 12:08:56,8.1,2.8
2018-10-25 12:09:11,7.9,2.7
2018-10-25 12:09:26,7.8,2.7
2018-10-25 12:09:41,7.8,2.7
2018-10-25 12:09:56,7.4,2.6
2018-10-25 12:10:11,7.1,2.6
2018-10-25 12:10:26,7.0,2.6
2018-10-25 12:10:41,6.9,2.6
2018-10-25 12:10:56,7.1,2.5
2018-10-25 12:11:11,6.5,2.5
2018-10-25 12:11:26,6.0,2.5
2018-10-25 12:11:41,5.7,2.6
2018-10-25 12:11:56,5.7,2.6
2018-10-25 12:12:11,5.4,2.6
2018-10-25 12:12:26,5.6,2.6
2018-10-25 12:12:41,5.3,2.5
2018-10-25 12:12:56,5.2,2.5
2018-10-25 12:13:11,4.6,2.5
2018-10-25 12:13:26,5.6,2.6
2018-10-25 12:13:41,5.9,2.6
2018-10-25 12:13:56,6.3,2.5
2018-10-25 12:14:11,6.2,2.5
2018-10-25 12:14:26,6.2,2.5
2018-10-25 12:14:41,6.0,2.5
2018-10-25 12:14:56,6.0,2.5
2018-10-25 12:15:11,6.2,2.6
2018-10-25 12:15:26,5.7,2.6
2018-10-25 12:15:41,6.1,2.5
2018-10-25 12:15:56,6.0,2.6
2018-10-25 12:16:11,5.9,2.6
2018-10-25 12:16:26,5.8,2.5
2018-10-25 12:16:41,5.9,2.5
2018-10-25 12:16:56,5.8,2.6
2018-10-25 12:17:11,5.9,2.6
2018-10-25 12:17:26,6.1,2.6
2018-10-25 12:17:41,6.1,2.6
2018-10-25 12:17:56,6.0,2.6
2018-10-25 12:18:11,6.4,2.6
2018-10-25 12:18:26,6.1,2.5
2018-10-25 12:18:41,6.3,2.5
2018-10-25 12:18:56,6.4,2.5
2018-10-25 12:19:11,6.5,2.5
2018-10-25 12:19:26,6.5,2.5
2018-10-25 12:19:41,6.6,2.5
2018-10-25 12:19:56,6.4,2.6
2018-10-25 12:20:11,6.5,2.6
2018-10-25 12:20:26,6.7,2.7
2018-10-25 12:20:41,6.9,2.7
2018-10-25 12:20:56,6.2,2.7
2018-10-25 12:21:11,5.2,2.6
2018-10-25 12:21:26,5.6,2.8
2018-10-25 12:21:41,5.6,2.8
2018-10-25 12:21:56,5.7,2.8
2018-10-25 12:22:11,5.6,2.8
2018-10-25 12:22:26,5.6,2.7
2018-10-25 12:22:41,5.5,2.7
2018-10-25 12:22:56,5.5,2.7
2018-10-25 12:23:11,5.1,2.8
2018-10-25 12:23:26,5.1,2.7
2018-10-25 12:23:41,5.1,2.7
2018-10-25 12:23:56,5.0,2.7
2018-10-25 12:24:11,5.0,2.6
2018-10-25 12:24:26,6.0,3.0
2018-10-25 12:24:41,6.0,3.0
2018-10-25 12:24:56,5.8,3.0
2018-10-25 12:25:11,5.9,3.1
2018-10-25 12:25:26,5.8,3.1
2018-10-25 12:25:41,5.5,3.1
2018-10-25 12:25:56,6.3,3.1
2018-10-25 12:26:11,6.4,3.2
2018-10-25 12:26:26,6.4,3.1
2018-10-25 12:26:41,6.2,3.1
2018-10-25 12:26:56,7.3,3.0
2018-10-25 12:27:11,7.2,3.0
2018-10-25 12:27:26,7.1,2.9
2018-10-25 12:27:41,7.3,3.0
2018-10-25 12:27:56,7.3,3.0
2018-10-25 12:28:11,7.1,3.0
2018-10-25 12:28:27,6.9,3.0
2018-10-25 12:28:42,6.8,3.0
2018-10-25 12:28:57,6.5,2.9
2018-10-25 12:29:12,6.6,2.9
2018-10-25 12:29:27,6.3,2.9
2018-10-25 12:29:42,6.4,3.0
2018-10-25 12:29:57,6.5,3.0
2018-10-25 12:30:12,6.6,2.9
2018-10-25 12:30:27,6.6,3.0
2018-10-25 12:30:42,6.5,3.0
2018-10-25 12:30:57,6.5,3.0
2018-10-25 12:31:12,6.6,3.0
2018-10-25 12:31:27,6.6,3.0
2018-10-25 12:31:42,6.8,3.0
2018-10-25 12:31:57,5.8,2.7
2018-10-25 12:32:12,5.8,2.6
2018-10-25 12:32:27,5.8,2.6
2018-10-25 12:32:42,5.8,2.6
2018-10-25 12:32:57,5.9,2.7
2018-10-25 12:33:12,5.9,2.7
2018-10-25 12:33:27,5.2,2.7
2018-10-25 12:33:42,5.0,2.6
2018-10-25 12:33:57,4.9,2.6
2018-10-25 12:34:12,5.0,2.7
2018-10-25 12:34:27,3.8,2.6
2018-10-25 12:34:42,3.9,2.7
2018-10-25 12:34:57,3.9,2.7
2018-10-25 12:35:12,3.7,2.6
2018-10-25 12:35:27,3.6,2.5
2018-10-25 12:35:42,3.5,2.5
2018-10-25 12:35:57,3.3,2.5
2018-10-25 12:36:12,3.4,2.5
2018-10-25 12:36:27,2.8,2.5
2018-10-25 12:36:42,2.8,2.5
2018-10-25 12:36:57,2.9,2.6
2018-10-25 12:37:12,2.9,2.5
2018-10-25 12:37:27,2.9,2.5
2018-10-25 12:37:42,2.8,2.5
2018-10-25 12:37:57,2.9,2.5
2018-10-25 12:38:12,3.6,2.5
2018-10-25 12:38:27,3.6,2.5
2018-10-25 12:38:42,3.5,2.5
2018-10-25 12:38:57,3.5,2.5
2018-10-25 12:39:12,3.3,2.6
2018-10-25 12:39:27,3.4,2.6
2018-10-25 12:39:42,3.5,2.7
2018-10-25 12:39:57,3.6,2.7
2018-10-25 12:40:12,3.6,2.7
2018-10-25 12:40:27,3.4,2.6
2018-10-25 12:40:42,3.5,2.6
2018-10-25 12:40:57,3.5,2.7
2018-10-25 12:41:12,3.6,2.7
2018-10-25 12:41:27,3.6,2.7
2018-10-25 12:41:42,3.5,2.7
2018-10-25 12:41:57,3.6,2.8
2018-10-25 12:42:12,3.6,2.8
2018-10-25 12:42:27,3.7,2.9
2018-10-25 12:42:42,3.7,2.8
2018-10-25 12:42:57,3.7,2.8
2018-10-25 12:43:12,4.3,2.9
2018-10-25 12:43:27,4.3,2.9
2018-10-25 12:43:42,4.3,2.9
2018-10-25 12:43:57,4.3,2.9
2018-10-25 12:44:12,4.9,2.9
2018-10-25 12:44:27,5.2,2.8
2018-10-25 12:44:42,5.2,2.9
2018-10-25 12:44:57,5.9,2.8
2018-10-25 12:45:12,5.9,2.9
2018-10-25 12:45:27,5.8,2.8
2018-10-25 12:45:42,5.2,2.8
2018-10-25 12:45:57,5.2,2.8
2018-10-25 12:46:12,5.4,2.9
2018-10-25 12:46:27,5.4,2.9
2018-10-25 12:46:42,5.5,2.9
2018-10-25 12:46:57,5.4,2.9
2018-10-25 12:47:12,5.3,2.8
2018-10-25 12:47:27,5.3,2.8
2018-10-25 12:47:42,5.3,2.8
2018-10-25 12:47:57,5.3,2.8
2018-10-25 12:48:12,5.3,2.8
2018-10-25 12:48:27,5.4,2.8
2018-10-25 12:48:42,5.3,2.8
2018-10-25 12:48:57,5.2,2.8
2018-10-25 12:49:12,5.2,2.7
2018-10-25 12:49:27,5.1,2.6
2018-10-25 12:49:42,5.1,2.6
2018-10-25 12:49:57,4.9,2.5
2018-10-25 12:50:13,4.9,2.6
2018-10-25 12:50:28,5.0,2.6
2018-10-25 12:50:43,4.3,2.5
2018-10-25 12:50:58,4.3,2.5
2018-10-25 12:51:13,4.3,2.4
2018-10-25 12:51:28,4.4,2.4
2018-10-25 12:51:43,3.9,2.5
2018-10-25 12:51:58,3.6,2.5
2018-10-25 12:52:13,3.6,2.5
2018-10-25 12:52:28,2.8,2.5
2018-10-25 12:52:43,2.9,2.6
2018-10-25 12:52:58,3.0,2.6
2018-10-25 12:53:13,3.0,2.7
2018-10-25 12:53:28,3.1,2.7
2018-10-25 12:53:43,3.2,2.7
2018-10-25 12:53:58,3.1,2.6
2018-10-25 12:54:13,3.3,2.6
2018-10-25 12:54:28,3.3,2.7
2018-10-25 12:54:43,3.5,2.8
2018-10-25 12:54:58,3.6,2.9
2018-10-25 12:55:13,3.6,2.9
2018-10-25 12:55:28,3.6,2.9
2018-10-25 12:55:43,3.6,2.9
2018-10-25 12:55:58,3.5,2.8
2018-10-25 12:56:13,3.5,2.9
2018-10-25 12:56:28,3.5,2.9
2018-10-25 12:56:43,3.4,2.9
2018-10-25 12:56:58,3.5,2.9
2018-10-25 12:57:13,3.6,3.0
2018-10-25 12:57:28,3.8,3.0
2018-10-25 12:57:43,3.5,2.2
2018-10-25 12:57:58,3.5,2.2
2018-10-25 12:58:13,3.6,2.2
2018-10-25 12:58:28,3.6,2.2
2018-10-25 12:58:43,3.5,2.2
2018-10-25 12:58:58,3.4,2.1
2018-10-25 12:59:13,3.4,2.1
2018-10-25 12:59:28,2.6,2.1
2018-10-25 12:59:43,2.6,2.1
2018-10-25 12:59:58,2.8,2.2
2018-10-25 13:00:13,2.8,2.2
2018-10-25 13:00:28,2.8,2.1
2018-10-25 13:00:43,3.0,2.2
2018-10-25 13:00:58,2.9,2.1
2018-10-25 13:01:13,2.9,2.0
2018-10-25 13:01:28,2.9,2.0
2018-10-25 13:01:43,2.8,2.0
2018-10-25 13:01:58,2.8,2.0
2018-10-25 13:02:13,3.4,2.0
2018-10-25 13:02:28,3.1,1.9
2018-10-25 13:02:43,3.2,2.0
2018-10-25 13:02:58,3.2,2.0
2018-10-25 13:03:13,3.3,2.0
2018-10-25 13:03:28,3.1,1.9
2018-10-25 13:03:43,3.1,1.9
2018-10-25 13:03:58,3.1,2.0
2018-10-25 13:04:13,3.1,2.0
2018-10-25 13:04:28,3.1,2.0
2018-10-25 13:04:43,3.0,2.0
2018-10-25 13:04:58,3.0,2.0
2018-10-25 13:05:13,3.0,2.0
2018-10-25 13:05:28,3.1,2.0
2018-10-25 13:05:43,3.0,1.9
2018-10-25 13:05:58,3.1,2.0
2018-10-25 13:06:13,3.1,2.0
2018-10-25 13:06:28,3.1,2.0
2018-10-25 13:06:43,4.9,2.6
2018-10-25 13:06:58,4.7,2.5
2018-10-25 13:07:13,4.6,2.4
2018-10-25 13:07:28,4.6,2.4
2018-10-25 13:07:43,4.8,2.5
2018-10-25 13:07:58,5.2,2.4
2018-10-25 13:08:13,5.5,2.4
2018-10-25 13:08:28,5.3,2.3
2018-10-25 13:08:43,5.5,2.4
2018-10-25 13:08:58,5.6,1.8
2018-10-25 13:09:13,5.5,1.8
2018-10-25 13:09:28,5.1,1.6
2018-10-25 13:09:43,3.3,1.9
2018-10-25 13:09:58,3.3,1.9
2018-10-25 13:10:13,5.4,2.2
2018-10-25 13:10:28,5.4,2.2
2018-10-25 13:10:43,5.6,2.3
2018-10-25 13:10:58,6.1,2.2
